2025-04-03T19:13:50.419Z,0x9057af2b0b70b71b59eef05c23b8b6389d0446cb266d8b0ecf3386a8cfd57d81,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043962,210339,2
2025-04-03T19:14:27.831Z,0x91dc4011e2be7ac950bdf2a4e7845afafa3ae4139b98354a0e240b78fcea0cd5,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043965,210339,3
2025-04-03T19:15:04.826Z,0x8ae53445a5e767909f4263671d4e1edc65bd95c982e0993e09098fb8a7a7adc7,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043968,210339,3
2025-04-03T19:15:40.258Z,0xf61599e2938183d77540c3aa4a75a74e4bb010b4a0e809cc70bebd37010caa16,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043971,210339,3
2025-04-03T19:16:18.697Z,0xed8cac86800fbdf71b2e5bd62200b416638a15c2685bf476cb2cf8ba5e1bc8dc,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043974,210339,3
2025-04-03T19:16:51.991Z,0x5e74bd69020a1071a0d6a57aed4161bce82458c75bd728ac1b418c422dc1d65c,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043977,210339,3
2025-04-03T19:17:26.568Z,0xb8551dfafce163e640852fd024acbda7ceb0fab0c4774bbfa3966d185e93ce8e,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043980,210339,4
2025-04-03T19:18:04.583Z,0x6b04d2fb7dd11ebf11138c68ab304ae33ed2757eec1aee0975f1ccffcbb370f6,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043983,210339,4
2025-04-03T19:18:38.183Z,0x961a13d0937373ee08e7499840661e61a78237c53c892c8ed41fd056a8a459b0,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043986,210327,4
2025-04-03T19:19:28.682Z,0x2fa1cb8c2c4c9cd1067f7e6294a4167fb1b35bd161f562e7e5cdd41df1c9fee3,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043990,210339,4
2025-04-03T19:20:03.350Z,0x9539d53741503a03e6845386fa61a9273ccd9acb888b72784f6c73316c7f9d65,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043993,210339,4
2025-04-03T19:20:38.855Z,0x33478157e2622d347eabbd4645a37fa92888271e51a7ad6cd6726031cadea01c,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043996,210339,5
2025-04-03T19:21:14.885Z,0xd9c75a3990f23aeb3dd2b0a7ee28da8b618237e624f25dfe1d1894eb207b1433,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8043999,210339,5
2025-04-03T19:21:51.173Z,0x5ff08a993f4f0624a7e5f690269a53d4cfdfe4e9af2001b8ff6ef0b73974f4e1,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044002,210339,5
2025-04-03T19:22:26.530Z,0x510497adcf8df6c7d49e67bcd2687e4032715cd5b4209a73cbf6f44c630fd201,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044005,210339,5
2025-04-03T19:23:04.318Z,0xa70322bc3653b2d60d93bdc35234722a172ac680505ca0f0febb76030d85dbe4,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044008,210339,5
2025-04-03T19:23:54.204Z,0x8990f8bde131ee8fba834812d486f9628a52321050ad0cd2cc40acb19a26803a,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044011,210339,6
2025-04-03T19:24:29.021Z,0xf17c10344d313a65367a5026fbf40e80aa0a4c101466e2788332c2892011fad0,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044014,210339,6
2025-04-03T19:25:02.061Z,0x1a213e4fb43395b22a7978f74cacc1671855a319d7de049352e13488a0530d91,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044017,210327,6
2025-04-03T19:25:42.696Z,0x9b34bacaf249ada0604b1107c6cdfedbc50fabca9668b7d6329deb4ac5296689,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044020,210339,6
2025-04-03T19:26:17.533Z,0x70e914fc0196bf86959458b2c70f83bd2ddeec95dba36197fef8bc018a85d11d,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044023,210339,6
2025-04-03T19:33:04.640Z,0x456d7f2c69302001d07a2652d63efe9f3d9662d400f74b016c0f4bd9c7c5e5e8,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044057,210339,1
2025-04-03T19:33:52.437Z,0x8e04dde396065fc26518875726a2946c8ae2b87f55d34ce20c347efcf27b6612,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044061,210327,1
2025-04-03T19:57:50.258Z,0xac0989007f59d37bd6683ccb4cfcc7436c90c048746c1e1417f57356da63345c,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044175,210339,1
2025-04-03T19:58:13.695Z,0xb9ac76e041bb8bf11ba02ce24515603c371df20329ef05e38a70d0453e15bace,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044177,210339,1
2025-04-03T20:00:27.749Z,0x94d75096768e97c2caecc5394102f7bca651bdc298843798ed012a16b60ab285,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044188,210339,1
2025-04-03T20:17:04.101Z,0x3ddb7727ae0f6b6a8e6420aa69140579943b7dc0f2c98fc16037777b50f49ebb,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044265,210339,1
2025-04-03T20:17:39.915Z,0x37bcd188e54aaa12a20bb1de635be277373007d99237346201b1d6532bd068fc,0x6D69099515560c642CD98a483c195976323a5b6a,bbn1uax6wtg8ue068l2hqhesecfhufn74xcz83fxtn,USDC,0.000001,Sepolia,Babylon Testnet,SUCCESS,8044268,210339,1
